deal_name,restaurant_name,location_name,match_confidence,restaurant_id,restaurant_group_id,restaurant_group_name,fly_allocation
Brenda's French Soul Food Tenderloin,Brenda's French Soul Food,Tenderloin,100.0%,ea5e6c30-05d4-45bf-916f-fc94081b1f14,ce581429-728c-4c77-a94f-73dd079d1ca9,Brenda and the Krewe,"500,000"
Lindens SoHo,Madeline's,Greenpoint,64.5%,fd3d8f7c-60ad-4b5d-ad38-e71a10434268,9c48382c-87c9-4a53-8d6b-589a7e3c2056,Madeline's,"500,000"
Crave Sushi Bar Midtown East,Live Sushi Bar,Potrero Hill,57.1%,011c6320-bd4a-4550-99fa-07211b731f0a,c8b06155-43af-43a2-94ea-2df364c4c190,Omakase Restaurant Group,"500,000"
Diner Williamsburg,Veselka Williamsburg,Williamsburg,93.7%,5a02aa66-fc07-4b42-b412-c13515a47316,a5197cd6-00a1-408a-9e6e-a2669e1c6417,Veselka,"500,000"
Sereneco Greenpoint,Sereneco,Greenpoint,99.3%,dbf34048-0a4c-441d-8e37-9555a4f19feb,114296c6-a1ce-4c68-8f1e-aed7e333cca2,Sereneco,"500,000"
Sereneco Cafe,Sereneco Cafe,Greenpoint,100.0%,54008180-589f-474e-b1e7-f7ac3854ecf4,114296c6-a1ce-4c68-8f1e-aed7e333cca2,Sereneco,"500,000"
Altair Midtown,Salad Don,Lower East Side,70.9%,e304d33e-9036-48d9-9ccb-17080057dd32,6409179b-eeab-493f-8678-ebe0cc2dcf48,Don Ceviche,"500,000"
Joey Roses LES,Joey Roses,LES,100.0%,f11b3d2e-977b-45f8-a5e2-57288728e120,cdf74ab2-3413-423f-9e7e-5f3c22d370c8,Joey Roses,"500,000"
Meadowsweet Williamsburg,Meadowsweet,Williamsburg,100.0%,b127eebc-f3eb-48d9-bad1-d98639b84e90,36e8d9be-948e-44c8-8f51-6718960c54f7,Meadowsweet,"500,000"
Unregular Pizza Upper East Side,Unregular Pizza,Lower East Side,90.2%,8679d471-40a0-46b8-b41b-7d18c249226b,8cf91e48-faf9-4df5-9552-f46a0bd0d1cd,Unregular Pizza,"500,000"
Saga SAGA,Saga,Financial District,96.5%,16911b17-65e8-43e8-902f-23c2be8e82c4,7c435f30-a2ba-4393-83ee-86aff33a72e1,Saga Hospitality Group,"250,000"
Benjamin Steakhouse Midtown East,A5 Steakhouse,LoDo,63.3%,fa92ed26-2c5e-4a55-9c52-19817551f09f,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"500,000"
Sea Fire Grill Regulars,Slicehaus Pizzeria,Slicehaus Pizzeria,43.9%,6c57f28a-d6d8-48e1-8ab4-ee98e6fae542,65314168-7b91-4984-b335-97a72c264bfa,Slicehaus,"500,000"
Benjamin Prime Midtown East,Maison Premiere,Williamsburg,47.6%,143a0b2c-f211-4567-a26c-140c16cf088a,aebef3f4-8377-4e0c-b671-9151f62e032a,Premiere Enterprises,"500,000"
Blue Whale Marina,Blue Whale,Marina,94.1%,2cf2b124-c9a2-42e4-ae93-453c94d9f908,da0504c6-1488-4f24-bb2a-c1d521760eaa,Blue Whale,"500,000"
Freemans,Freemans,East Village,100.0%,0444ad46-2269-464e-b722-8d63fe938a2c,0a061081-19d9-4457-ada4-823b7f4be0ed,Banzarbar / Freemans,"250,000"
Estela,Veselka,East Village,76.9%,97fd500a-b86c-4daa-be1e-c1931120a71c,a5197cd6-00a1-408a-9e6e-a2669e1c6417,Veselka,"250,000"
Jaffa Williamsburg,Veselka Williamsburg,Williamsburg,83.7%,5a02aa66-fc07-4b42-b412-c13515a47316,a5197cd6-00a1-408a-9e6e-a2669e1c6417,Veselka,"500,000"
K'Far Williamsburg,Veselka Williamsburg,Williamsburg,88.9%,5a02aa66-fc07-4b42-b412-c13515a47316,a5197cd6-00a1-408a-9e6e-a2669e1c6417,Veselka,"500,000"
Laser Wolf Williamsburg,Veselka Williamsburg,Williamsburg,84.4%,5a02aa66-fc07-4b42-b412-c13515a47316,a5197cd6-00a1-408a-9e6e-a2669e1c6417,Veselka,"500,000"
The Standard Biergarten Meatpacking,Upstate Stock,Williamsburg,50.9%,b88e03d2-f19c-441f-b10f-9c5ee077fc44,f0fbfccb-af1c-48a5-acff-e764b57b61ef,Upstate Stock Cafe,"500,000"
"Noz Market Messaging as a Service / VIP Handling, Regulars",Springs Tavern and Grill,East Hampton,38.0%,4d967458-220d-45d0-8630-5f2e8d5944c7,63039c23-dd46-487f-a7eb-dbb1310cf76b,Springs Tavern and Grill,"500,000"
Ace's Pizza Rockefeller Center,Ace's Pizza,Rockefeller Center,93.7%,74f97cb4-6c64-48e2-9d3a-ef2a0c08f13d,b4369c0d-bb70-484e-b6c7-eba50efa2a4f,Ace's Pizza,"500,000"
Ace's Pizza Williamsburg,Ace's Pizza,Rockefeller Center,97.9%,74f97cb4-6c64-48e2-9d3a-ef2a0c08f13d,b4369c0d-bb70-484e-b6c7-eba50efa2a4f,Ace's Pizza,"500,000"
Jeffrey’s Grocery,Krupa Grocery,South Slope,70.0%,2ae1b8ba-07e3-4b95-867b-9abc5cb37ef8,82b5c34e-771f-4457-aed0-0888ce6fe911,Krupa Grocery,"250,000"
Common ground Payment,Fresco’s Grand Cantina,Astoria,61.2%,7e7c8b1c-e839-4e64-ba13-f51504e47901,272a9049-5302-46a7-820e-b3c04c23274e,Fresco's Grand Cantina,"500,000"
Ketchy Shuby Soho,Ketchy Shuby,Soho,100.0%,955e451d-a2fe-46f5-98ef-1d5c19c864db,02a906c7-87e3-4ed8-abda-2d791e265974,Ketchy Shuby,"500,000"
Benjamin Steakhouse Westchester Regulars,Jax Fish House & Oyster Bar,LoDo,52.3%,27e6df88-376f-41b7-9009-f39c39925d13,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F,"500,000"
Greywind Hudson Yards,Greywind,Hudson Yards,90.2%,485f70c7-dfcd-4e4a-99ba-a860e370ca73,1c7eda20-2e5c-49e4-b91e-d2ca036cbfcb,Greywind,"1,000,000"
Bobwhite Counter Jersey City,White Horse Tavern,West Village,62.2%,4f0ab25f-67e0-431b-9bee-41772e1e29ca,ed4de604-df43-4ac3-b3ea-001e4fcd566a,White Horse Tavern,"500,000"
Bobwhite Counter Alphabet City,Alphabet City Beer Co.,Lower East Side,64.2%,e30e6a33-33d0-4348-b605-f84a63f708d0,7142a579-3d1a-46f4-a07c-6821ed89d7b7,Alphabet City Beer Co.,"500,000"
Bobwhite Counter Long Island City,The Counter at Odell's,West Highlands,53.1%,68ed6686-6b47-4644-9ab3-8a4b963fd9ae,a8de3514-97d0-4e0c-97de-782b2a3cd0d9,Odell's,"500,000"
Bobwhite Counter Union Square,WINNER in the Park,Park Slope,61.2%,52ef0d2f-01a1-45e7-b3ab-d1fefe6d5e3e,1cabc93b-e8ad-47e9-b085-5a2bca564b18,WINNER,"500,000"
Porta Asbury Park,Victoria Pastry Company,North Beach,65.0%,24c98bbf-f3df-473f-ae3e-bf6285172a5d,b0ff2c56-77cc-488f-9bbd-ab0bbec0ab3d,Victoria Pastry Company,"500,000"
Upside Pizza Garment District - New Deal,Juanita Greenberg's Nacho Royale,Mt. Pleasant,52.9%,3d35421a-2876-4c64-a2de-ca89d8089314,b3fa622e-587c-4e02-83ec-941e3df9a9d2,Juanita Greenberg's Nacho Royale,"500,000"
Upside Pizza Midtown East - New Deal,Upside,Nolita,55.0%,9d51d220-a4fd-44c7-a183-138e0d20e00c,83195eeb-f5c9-4cca-93b7-5e7c44ef24a2,Upside,"500,000"
Upside Pizza Greenpoint - New Deal,Upside,Nolita,56.6%,9d51d220-a4fd-44c7-a183-138e0d20e00c,83195eeb-f5c9-4cca-93b7-5e7c44ef24a2,Upside,"500,000"
Upside Pizza - UWS - New Deal,Upside,Nolita,63.7%,9d51d220-a4fd-44c7-a183-138e0d20e00c,83195eeb-f5c9-4cca-93b7-5e7c44ef24a2,Upside,"500,000"
Upside Pizza Chelsea - New Deal,Upside,Nolita,69.3%,9d51d220-a4fd-44c7-a183-138e0d20e00c,83195eeb-f5c9-4cca-93b7-5e7c44ef24a2,Upside,"500,000"
Kubeh Greenwich Village,Le Rivage,Le Rivage,60.0%,5982e2e3-6016-4827-86e4-f08e288e0c22,16506bec-1acc-4bd3-a3a5-30a259bcce26,Le Rivage,"500,000"
Rowdy Rooster Midtown,Rook Rooftop,RiNo,58.5%,ade810f4-30d1-43cc-9b0d-c827140264c0,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"500,000"
The Tippling House Cannonborough,The Tippling House,Cannonborough,100.0%,f222e2e0-dbf2-4495-8495-9da9cd41edf1,04b17536-7766-446f-80bc-415e11cacd28,The Tippling House / The Press,"500,000"
Wayan,Asano,Upper East Side,70.0%,ec8bb022-2126-495e-b781-47b35e16078a,cb7b4aec-18b1-455e-b2a5-8aac059e9496,Sandro's,"250,000"
The Press Cannonborough,The Press,Cannonborough,81.7%,1412bfd7-4df9-4b9e-b8df-8368b936065a,04b17536-7766-446f-80bc-415e11cacd28,The Tippling House / The Press,"500,000"
Escape From New York Pizza-Downtown - New Deal,La Newyorkina,Meatpacking,48.6%,12f6b968-ef3d-42bc-8a3a-365def88f167,9eaddf20-157d-40fd-a46d-e5d17aef26ee,La Newyorkina,"500,000"
LadyFalconCoffeeClub - New Deal (Alamo Sq),Beacon Coffee & Pantry,North Beach,51.4%,a0955adb-5d38-48a9-8555-59254d94b990,df3cb8b3-b65c-4e6e-a7c6-777745ecb156,Beacon Coffee & Pantry,"500,000"
The Stand Union Square,Sandro's,Upper East Side,63.8%,d6a0e1df-aef7-450b-aa68-c20a037d6fd8,cb7b4aec-18b1-455e-b2a5-8aac059e9496,Sandro's,"500,000"
Dhamaka Lower East Side,Dhamaka,Lower East Side,81.7%,f8b3e12b-d433-4131-99fe-0061a0e3943e,dd835bb3-b594-48c0-ab26-16811eb8b8f0,Unapologetic Indian,"500,000"
Rowdy Rooster (EV),Joey Roses,LES,63.8%,f11b3d2e-977b-45f8-a5e2-57288728e120,cdf74ab2-3413-423f-9e7e-5f3c22d370c8,Joey Roses,"500,000"
"Rooster & Rice (Stanyan, SF) - New Deal",Strange Delight,Fort Greene,52.6%,b1891c01-ea5d-43ae-b62b-42415bb9eb7d,6652a146-669f-4c02-88d7-a91ded4bacf9,Strange Delight,"500,000"
Kebabwala,Bananas,East Village,50.0%,920d65fc-37b1-4911-9d1d-6a6a367834b0,09165125-9d3a-485a-9383-85de427dff71,Bananas NYC,"500,000"
Loring Place Greenwich Village,Loring Place,Greenwich Village,97.1%,75e60c2a-08da-49cc-a8df-ffe9a9cdf770,6550de77-eda0-40e9-800d-1b3d44f92dec,Loring Place,"250,000"
Sushi Hakko Pacific Heights,Sushi Hakko,Pacific Heights,97.9%,e0b084b8-e15d-4b95-9edf-f15f5d7936e4,92bf9d77-67db-40d5-86c8-60eded6874ef,Mins Group,"500,000"
Dragon Horse SOMA,Dragon Horse,SOMA,100.0%,7a8090fa-79b2-4593-915b-6445dc7976ba,92bf9d77-67db-40d5-86c8-60eded6874ef,Mins Group,"500,000"
BlindPig Tenderloin,BlindPig,Tenderloin,89.3%,905a6d08-db56-41f9-a49a-5c445ab0c10a,865608b3-5ebf-4afd-a86d-c12bd9304b18,Blind Pig,"500,000"
Ma De,Bar Jade,East Williamsburg,71.5%,b96a0632-633d-4a2b-bc1d-1edeadc2b7cf,06fef549-0ce3-4ab7-a949-ab27e4f73c81,Bar Jade,"250,000"
The Roll Pacific Heights,LaRina Pastificio e Vino,Fort Greene,60.0%,e61cfcf8-74b8-4c1f-ac85-799a615fff8f,64ce2401-7a33-4400-8cad-683078ad24fc,LaRina,"500,000"
Outer Heaven - New Deal,The Counter at Odell's,West Highlands,66.4%,68ed6686-6b47-4644-9ab3-8a4b963fd9ae,a8de3514-97d0-4e0c-97de-782b2a3cd0d9,Odell's,"500,000"
Lulla Chelsea,Lula Mae,Fort Greene,67.1%,7c4cb28d-d4c8-4f80-b029-33645dc9728e,40da68d1-e88b-413e-80e6-f454e67b0585,Lula Mae,"500,000"
L’Apéro by 4F Brooklyn Heights,L’Apéro by 4F,Brooklyn Heights,100.0%,ed83e904-ede7-46eb-bea2-81c8f4efe64b,793110b9-447a-4914-9e81-aa0a9ad256b0,L'Appartement 4f,"500,000"
Java Beach - New Deal,Ocean Beach Cafe,Outer Richmond,61.4%,144a1338-00ca-4066-a099-93a07981ad52,04f98669-4f95-4f01-8fbe-1436ee3b5a5d,Ocean Beach Cafe,"500,000"
Thyme Bar Chelsea,Thyme Bar,Chelsea,100.0%,61e0d60f-b30f-48b1-9350-74860d193935,f835b1d6-a842-4a42-a0ab-8a56589145cb,Thyme Bar,"500,000"
Laissez Faire Financial District,Bar Francis,Clinton Hill,51.9%,b4e4b60f-16e4-473a-bba7-1fc7abf94561,13e3331b-e118-4afe-9760-12348e02d405,Bar Francis,"500,000"
Little Original Joe's-West Portal - New Deal,Little Original Joe's,Marina,96.7%,83ea0413-0dc9-4991-afab-eb0dfb7b24c4,617e2307-6c12-45e1-962b-b6497fab3a60,Original Joe's Group,"500,000"
Spygold Husdon Yards,Spygold,Husdon Yards,76.9%,f65fbd34-b997-4fba-9748-34ffd6043df7,87dddb02-caea-4530-bc33-7bd1baa412a8,Spygold,"250,000"
Millers All Day Downtown,Inday All Day,Williamsburg,58.6%,8f227eea-26af-4212-93ab-45c6e2e50952,6f8e354d-4c3f-4722-891a-5e0d6316e5c2,Inday,"500,000"
Rudy Royale Downtown,Rudy Royale,Downtown,91.0%,fa29c8d1-5137-4c1a-815b-01015c303d9b,5ebb6cfa-091f-4ea4-807b-22cbe4a15f3a,Rudy Royale / Stars / Lillian's,"500,000"
Stars Restaurant Radcliffborough,Bar Dough,LoHi,63.3%,f06ef19e-3878-45df-b9db-e8afac0db24c,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"500,000"
Llama Cafe - New Deal,Trellis Cafe & Bar,SOMA,61.4%,5355de75-2868-45d4-941d-91a71a2863a7,10484f2b-184a-4077-a563-1d3f3ed159fa,Trellis,"500,000"
Alidoro Long Island City,Alidoro,Bryant Park,70.2%,d3906dd6-27ba-44aa-a8f8-b71941b64fb9,fa5c6b2d-8dce-420f-8ad2-e61f3dd44e59,Alidoro,"500,000"
Alidoro Dekalb Market,Alidoro,Bryant Park,75.0%,d3906dd6-27ba-44aa-a8f8-b71941b64fb9,fa5c6b2d-8dce-420f-8ad2-e61f3dd44e59,Alidoro,"500,000"
Toy Soldier Financial,Toy Soldier,Financial,98.8%,618fc8b4-9e56-49c7-be79-e4835ac0ad62,b28abd69-96c1-4dc2-abbe-5d44d7685fdb,Johnny Love Group,"500,000"
Emily Brooklyn Clinton Hill,Emily Brooklyn,Clinton Hill,100.0%,73b31ac1-054a-433a-a10d-6c6756fd1b5a,7c3412c7-8071-481f-9d46-edbf92b47b61,Emily Pizza,"500,000"
The Blue Light Pacific Heights,The Blue Light,Pacific Heights,95.6%,0c4e6db3-48a0-4ea3-9e0d-55ac60936214,b28abd69-96c1-4dc2-abbe-5d44d7685fdb,Johnny Love Group,"500,000"
Masalawala & Sons,Salad Don,Lower East Side,68.3%,e304d33e-9036-48d9-9ccb-17080057dd32,6409179b-eeab-493f-8678-ebe0cc2dcf48,Don Ceviche,"500,000"
Trinity Pacific Heights,Trinity,Pacific Heights,81.7%,d9ce1a3d-86da-4186-ba0d-68a6f3a460f5,b28abd69-96c1-4dc2-abbe-5d44d7685fdb,Johnny Love Group,"500,000"
Semma Greenwich,Semma,Greenwich,90.0%,07fba989-5431-4ef1-be55-3d377ed37650,62e4b303-3e1d-4eea-bada-bdc776405e33,Semma,"500,000"
INDO Restaurant & Lounge - New Deal,Veranda Lounge,Downtown,52.9%,ee85c66a-268f-4809-8482-bd7eaa382908,10e7177e-51af-4dd8-b6e2-ca7298891c8a,The Loutrel / Veranda Lounge,"500,000"
Millers All Day James Island,Criollas Hell's Kitchen,Hell's Kitchen,57.1%,45f037e6-a037-4bc9-a068-070ff1c11d83,c0a7f98b-d21e-49b6-b627-1c26939729ef,Criollas Baked Empanadas,"500,000"
Mattina Mattina,Mattina,Mattina,100.0%,0b1d6257-fa8b-485e-935c-36d6ede0a6f2,f3ca57b5-e4b9-4afd-8143-dad828d049c4,Mattina / SPQR,"500,000"
Joseph Leonard,Colonia Verde,Fort Greene,61.9%,4c5bd22d-da75-4ed1-b086-936c5b28079c,aee338b8-c44f-4627-887d-d4cfd8e121a5,Colonia Verde,"250,000"
SPQR Pacific Heights,LaRina Pastificio e Vino,Fort Greene,60.0%,e61cfcf8-74b8-4c1f-ac85-799a615fff8f,64ce2401-7a33-4400-8cad-683078ad24fc,LaRina,"500,000"
The Refuge Isle of Palms,The Refuge,Isle of Palms,81.2%,5deb6019-72a6-46b1-9272-0467df4b0164,5b015f38-7a83-47d6-b852-5a55d4bb2624,The Refuge,"500,000"
Isshiki East Village,Nowon - East Village,East Village,93.4%,187b348e-cbac-415f-8a3e-22505b38305e,8c8ffae7-7b2e-4679-95f1-7393e05db05b,Nowon,"500,000"
Gotham Burger Social Club Lower East Side,Gotham Burger Social Club,Greenpoint,95.8%,bfa5de6d-a3f3-473d-bdac-1ef5c5169344,7a19ca0e-21c9-4246-925f-9593b96d5b72,Gotham Burger Social Club,"500,000"
Isa Restaurant Marina,Amarena,Russian Hill,80.6%,1ed0d1bd-3256-4369-b310-0e45903ef42d,1dc21ea6-d805-4a25-8057-621e12a3263c,Amarena,"500,000"
Isabelle's Osteria Gramercy,Osteria Alberico,DU,65.8%,98515073-d39b-42c0-8f0f-88f567a72401,69c8aaf5-9553-43c5-be69-e6dcc12ecf10,Frasca,"500,000"
Parcelle Greenwich Village,Parcelle,Chinatown,72.1%,2511acb4-1b18-4cdb-89d7-d9a82fddd055,e8b3b1d6-929c-4ee6-8457-9740a8290d9c,Parcelle,"500,000"
Lucky's Soho,Hank's Seafood Restaurant,Radcliffborough,63.8%,272f9715-e55a-4ac3-a9f9-268c07ad1d7e,3b3b5f97-45a0-451f-bdd4-9c221a041538,Hotel Emeline,"500,000"
Besharam Potrero Hill,Besharam,Potrero Hill,90.2%,575ca8f4-f085-4315-9b92-ac8cf24cf4b4,0ee4ef47-3899-4299-814e-aceb554e3a1c,Besharam,"500,000"
Ristobar Marina,Ristobar,Marina,100.0%,71589b44-776c-4060-a986-d85733deafac,4ee3bcfa-5e01-40da-9b76-ad1ae1eae943,Ristobar / EMPORIO RULLI,"500,000"
Lodi Midtown,Drift In,West Village,60.0%,526df0c2-2034-41b1-8795-721c9b99d0c2,d578bd05-9453-42d4-b1a8-1fd1e70acd19,Crew Hospitality,"1,000,000"
Sullivan's Fish Camp Sullivan's Island,Chief Sullivan's,North Beach,58.1%,ae019990-6d57-4273-b6a7-dbca9de6b551,6c2863ad-fdf7-40b6-b066-d0873eee008c,Chief Sullivan's,"500,000"
Rice Flour and Panna Dessert - New Deal,Hilda and Jesse,Hilda and Jesse,52.3%,bc84f38b-99c1-4de5-a54f-103c65f66e4c,1b9d37c4-99d8-4da1-839b-29a99cc33722,Hilda and Jesse,"500,000"
Basic Kitchen Downtown Charleston,Basic Kitchen,Downtown Charleston,96.5%,4d716fe9-021c-4c28-8009-5884b82dc6b4,14513b97-63b2-4874-8b17-e69a089d2dfc,Basic Projects,"500,000"
Post House Mt. Pleasant,Post House,Mt. Pleasant,100.0%,4baadc40-8d69-4c1c-a7b5-12623032938f,14513b97-63b2-4874-8b17-e69a089d2dfc,Basic Projects,"500,000"
Smith & Mills Rockefeller Center,Spike's Coffees and Teas,The Castro,58.1%,f4d71985-b946-435b-8494-f09da8e1551d,3cd5c8e0-2e2c-4a78-88b4-9f28d8d41aa1,Spike's Coffee & Teas,"500,000"
Naro Rockefeller Center,Bodega (Coffee Counter),Downtown,60.0%,7be8b074-29da-4bda-abae-85d446802664,e7ac75ad-c53f-460a-9592-738a1ee99ea4,Uptown Hospitality Group,"500,000"
Bodega - New Deal (Pay),Bodega (Dine In),Downtown Charleston,70.6%,4efb6b25-e0f0-417e-ac25-2deab254ef48,e7ac75ad-c53f-460a-9592-738a1ee99ea4,Uptown Hospitality Group,"500,000"
Adda,Dada,Ridgewood,85.0%,454dd4f5-3f9f-48a6-a022-27528b1f07df,94135ded-e759-4c7d-96d2-0fd7306b14a9,Dada,"500,000"
"Avotoasty (Union St., SF) - New Deal",Please Don't Tell,East Village,52.6%,3f175455-4796-4da2-be80-ae1028283486,2034c9f8-f71f-489f-937d-206e3718ea82,PDT/Crif Dogs,"500,000"
Bodega Downtown,Bodega (Dine In),Downtown Charleston,89.0%,4efb6b25-e0f0-417e-ac25-2deab254ef48,e7ac75ad-c53f-460a-9592-738a1ee99ea4,Uptown Hospitality Group,"500,000"
Dashi Park Circle,Dashi,Park Circle,80.5%,648c3550-3919-49f5-8c90-e196d104205c,0cec2453-99f1-402c-8b84-2fc9a9417950,Dashi,"500,000"
Naks East Village,Nowon - East Village,East Village,100.0%,187b348e-cbac-415f-8a3e-22505b38305e,8c8ffae7-7b2e-4679-95f1-7393e05db05b,Nowon,"500,000"
Le Rock Rockefeller Center,Black Tap Craft Burgers & Beer,Midtown,54.4%,24f9d9fa-aaf9-4872-807a-134bc020e9cc,b2ee630f-2811-4a0d-ba78-a38e467d20cc,Black Tap,"500,000"
5 Acres Rockefeller Center,Bodega (Coffee Counter),Downtown,71.1%,7be8b074-29da-4bda-abae-85d446802664,e7ac75ad-c53f-460a-9592-738a1ee99ea4,Uptown Hospitality Group,"500,000"
Gjelina NY Gjelina NY,Gjelina,NoHo,80.0%,442752dd-b0a8-4f3d-979a-fa2223d17c1d,2e3d7ebe-1e97-4b7f-be9b-df56ae5536f5,Gjelina,"500,000"
Jupiter Rockefeller Center,Bodega (Coffee Counter),Downtown,61.1%,7be8b074-29da-4bda-abae-85d446802664,e7ac75ad-c53f-460a-9592-738a1ee99ea4,Uptown Hospitality Group,"500,000"
Corner Bar,Center Bar,Columbus Circle,90.0%,1951a8cd-d0a7-4b90-9931-e1ea85a73789,f774ff15-9e88-4e16-a22b-cabdb4199168,Porter House / Center Bar,"250,000"
Trad Room Bedford-Stuyvesant,Trad Room,Bedford-Stuyvesant,88.6%,bf5f63fe-aa4e-49de-b304-f5b335ac121e,4cee774d-4b22-4bc3-82bb-d6cc13e11ed8,Trad Room,"500,000"
Sami & Susu Lower East Side,Sami & Susu,Lower East Side,87.9%,8d8d6aec-d000-4dc0-9475-8b81a458d5e3,4cc8e2f2-f801-4928-a8b4-8ab50a9fac98,Sami & Susu,"500,000"
Town's End Brunch - New Deal,EJ's Luncheonette,Upper East Side,56.5%,9866b273-3884-428c-81f0-115014687d30,d620a383-9c68-45f9-b478-a7f8b68b8a57,EJ's Luncheonette,"500,000"
New Spot on Polk Russian Hill,Jane on Larkin,Nob Hill,56.5%,ac4dbf42-2a07-43d5-915d-3367aa75d1a1,90c8df23-203f-4040-a896-68555f5f2fac,Jane,"500,000"
Rocco's Sports & Recreation - New Deal,Rocco's Sports & Recreation,Noho,100.0%,f0b33e38-c21a-4c61-be60-bb4f65409509,3765dc1e-07e7-43a0-882c-e1776ad4e834,The Garrett Group,"500,000"
Bandits Diner + Dive - New Deal,Bandits Burger + Dive,West Village,75.2%,38b70cfe-2419-4b0a-baa7-ee5b80298f58,3765dc1e-07e7-43a0-882c-e1776ad4e834,The Garrett Group,"500,000"
Borrachito - New Deal,Rancho Lewis,NoMo,61.6%,e1ac129c-1c1e-4e94-9328-096b48080e3e,44e3a16a-01b5-4878-9f0b-33d8121351bb,Lewis Barbecue / Rancho Lewis,"500,000"
Bangkok Supper Club Messaging as a Service / VIP Handling,Bangkok Supper Club,West Village,76.4%,cf98d865-ab30-44e1-a7b8-dbef6db67065,50aae766-e8bf-4d47-b518-ef4fddb96aa4,Bangkok Supper Club,"500,000"
The Garret West,The Garret West,West Village,100.0%,f134527b-90cd-4a1e-af39-59ff3a109976,3765dc1e-07e7-43a0-882c-e1776ad4e834,The Garrett Group,"500,000"
Little Maven Flatiron,Little Grenjai,Bedford-Stuyvesant,72.9%,c7f699c0-d285-4181-be18-2126ecd29c7d,2978199a-a695-4148-ab2d-b680e3c831b1,Little Grenjai,"500,000"
Phat Thai Marina,Phat Thai,Marina,92.0%,e27412c6-e083-41d3-9aca-e2821f8e7600,3fb59169-8eac-4683-af64-0764f50d9802,Phat Thai,"500,000"
Final Final Pacific Heights,Final Final,Pacific Heights,92.9%,222ac2ab-0540-46c6-887d-ceab2c42dc70,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group,"500,000"
Bus Stop Pacific Heights,Bus Stop,Pacific Heights,90.0%,bb33b5f8-bdda-4ab8-b061-40b3c69b0eb3,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group,"500,000"
Ivan Ramen Lower East Side,Ivan Ramen,Lower East Side,90.6%,cbf7da26-6e02-4a8c-9629-8075ce01538b,60f7b359-20f8-4b9b-a1bd-c7e5e3d9d9dd,Ivan Ramen,"500,000"
Kellogg's Diner Williamsburg,Kellogg's Diner,Williamsburg,94.8%,4943d1d7-5894-4feb-ada1-4ae69ee9a9a9,179f6f85-51bb-41c9-9329-63870ab46516,Kellogg's Diner,"500,000"
Norman Rose Tavern - New Deal,Andros Taverna,Logan Square,73.4%,7d952882-e0a2-4be7-ba63-a1cc418d03f1,b8d1188d-8e54-4544-9fae-252d6369e027,Eat Well Hospitality,"500,000"
Hoexters Upper East Side,Hoexters,Hoexter's,75.0%,4a59b916-e73d-4829-a525-be21555752dd,f0063fba-b986-48ca-b8fd-15c536e6d124,Wonderful Restaurant Group,"500,000"
Left Door Pacific Heights,Left Door,Pacific Heights,92.9%,1d296ab6-d857-4d01-9b70-52db62409ca4,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group,"500,000"
Palette Tea House Noma,Palette Tea House,Noma,100.0%,46fffa85-8c40-43e8-b468-50310af27d77,2e599ee1-c332-4fed-9077-17d53cfb09ca,Palette Tea House,"500,000"
"Pizzalicious (Polk St., SF) - New Deal",Aldo Sohm Wine Bar,Midtown,50.0%,6a08bd5a-23b0-4f8c-b791-9a7d0790d20c,7ae7f76f-5633-472a-854b-d4128415bcd3,Aldo Sohm,"500,000"
82 Queen French Quarter,82 Queen,French Quarter,91.6%,6716d586-8714-4450-bdee-550655e46a45,7065715a-94f8-4da6-bbe1-7e1af4c2bfed,Queen Street Hospitality Group,"500,000"
Sobre Masa Bushwick,Sobre Masa,Bushwick,100.0%,1a21d1a0-72fb-4d83-8591-1ffb96c748cd,25761659-c2bb-4c0b-81d1-4da857285774,Sobre Masa,"500,000"
Malika Canteen Mt. Pleasant,Malika Canteen,Mt. Pleasant,100.0%,11a14b06-7d71-4ee4-b3ff-1543ed814471,4200ac00-aaa0-40bb-bc1b-48d8de85ad9a,Ma'am Saab / Malika Canteen,"500,000"
Porchetta Shop Cannonborough,Coche Comedor,Amagansett,53.9%,c780fb06-8720-48fc-a3b5-d8d792dab2b1,d350c077-3db0-48a5-9cde-874d9aa93044,Honest Man Hospitality,"500,000"
Fossetta Fossetta,Fossetta,Lower East Side,99.0%,2706f008-38a7-406d-a464-144c6ecadaa4,ef7a56d1-6809-4982-bd39-031d1bd7bdc4,Fossetta / Cafe Colette,"500,000"
Owlbear Cafe Mt. Pleasant,Owlbear Cafe,Mt. Pleasant,100.0%,30b349e1-b522-495b-86e9-d6a01bfe1adb,fa46954f-bae3-4d46-b2fe-be82c26ea576,Owlbear Cafe,"500,000"
Herd Provisions East Central,Herd Provisions,East Central,99.8%,a546c8a0-ec58-4267-80d7-396db8fceee4,d19f4ae6-7b6d-4c9f-91da-7feb760b185f,Herd Provisions,"500,000"
